ids,Datasets,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,class_conc.mean,class_conc.sd,class_ent,eq_num_attr,joint_ent.mean,joint_ent.sd,mut_inf.mean,mut_inf.sd,ns_ratio
1442,MegaWatt1_1442.csv,0.210790564464781,0.22237080407026522,2.2589445496054554,0.6128650621485662,0.015491210638352385,0.009243310103743255,0.4899405783929423,10.475007662071407,2.7021127919583057,0.5972698954104316,0.046772336040092,0.02742838760122299,47.29659454403023
1450,MindCave2_1450.csv,0.16899112799377897,0.17763878689988807,1.8681255263367518,0.2526042394139214,0.03648798758007079,0.019251386106257214,0.9358415530325216,13.285927674497103,2.733528523932237,0.25411838781632506,0.0704385554370365,0.02945912296126766,25.521349206353737
4534,PhishingWebsites_4534.csv,0.02262471504035991,0.06417974864512245,0.8349962447495505,0.3582633438876272,0.041168699065148646,0.08832812549547535,0.9906239227414301,19.057489479881895,1.7736393478878953,0.3049238254679643,0.05198081960308496,0.12376967983803945,15.063545190811018
1451,PieChart1_1451.csv,0.1137630680765451,0.1559718661760555,2.6511213280783084,0.48983540879741566,0.008632423804752706,0.006023295651144855,0.42476250104906466,11.475086665895134,3.0388677687335552,0.47940630474376805,0.037016060393817544,0.023023439331036556,70.62083970775834
1452,PieChart2_1452.csv,0.07611923338764777,0.10281185229035153,2.628722313288586,0.702226601672,0.004001954053034398,0.002466100041063958,0.1496523493705478,8.385893788219201,2.7605289382617197,0.6939638135419783,0.017845724397414227,0.010750670209038336,146.30263982276207
1453,PieChart3_1453.csv,0.088098671238413,0.12476392235173957,2.8971432077260397,0.5530281207943233,0.00875255205382546,0.007422705034994999,0.541933067099493,12.30609320470075,3.3950384914214156,0.5387208951930067,0.04403778340411744,0.027853214819889328,64.78767103557631
1443,PizzaCutter1_1443.csv,0.14911183861811242,0.13897763672004942,2.641610192681838,0.5065351228472547,0.009041625831682153,0.006001626504724519,0.3974707552319077,10.403373569963405,3.0008749993761015,0.4963632405785991,0.03820594853764401,0.021756200954982728,68.14133253566735
1444,PizzaCutter3_1444.csv,0.07782671919969894,0.08116786556586165,2.879202541642817,0.5618951261130744,0.008855175545959647,0.007419049394791825,0.5344106667605463,12.02261996117291,3.369162775096278,0.5472523377776003,0.044450433307085084,0.02890216862160848,63.773329019132255
1100,PopularKids_1100.csv,0.07276337720711347,0.14730659709327532,1.6745487512442252,0.6961258932461654,0.01618344580734643,0.014337730425732291,1.465322403044941,50.62884198865217,3.11092871070388,0.6827718091651005,0.028942443585286325,0.021564335532826735,56.85789117320859
45558,Pulsar-Dataset-HTRU2_45558.csv,0.08278827462858787,0.1138232155131208,4.700437176373516,4.278171052370309e-06,0.017875018521256607,0.007963968455505193,0.44170349773740286,2.1491262412604395,4.93661366073345,0.07236310579216507,0.20552701337746848,0.07236325297820907,21.87016727937728
336,SPECT_336.csv,0.060165875798463955,0.10106268746658385,0.8636629313475083,0.1243479610933827,0.05055145707270286,0.026383833112947692,0.7337524087989602,17.02282308772734,1.5543113024073953,0.12150876544830437,0.04310403773907287,0.02119609985767104,19.03670599435785
40900,Satellite_40900.csv,0.10088026248451998,0.048018646766464106,4.004543533240864,0.04998805843240091,0.0036123650808955513,0.0028318731151506333,0.1105808447698871,5.45855823599309,4.094866126657724,0.05442434607331761,0.020258251353027626,0.01264743034315678,196.67468886905579
41946,Sick_numeric_41946.csv,0.05647533736784518,0.1661716164314397,1.0148520117904232,1.4515397844089162,0.05737536004588482,0.1535077313809164,0.33235055553211046,24.729902309329283,1.3337633490282206,1.4343232484845938,0.013439218294312962,0.034567503084154044,74.51421441080954
4153,Smartphone-Based_Recognition_of_Human_Activities_4153.csv,0.23837322420164336,0.16484984060923585,2.321928094887362,4.474922420667749e-16,0.26138456592696796,0.06835926884786084,2.584962500721156,2.9913801185478075,4.0427535089529965,0.2068166607131589,0.8641370866555232,0.20681666071315893,1.6869904448539979
183,abalone_183.csv,error,,,,,,,,,,,,
1455,acute-inflammations_1455.csv,0.10743062316399002,0.12663304982868848,1.1122714794209871,0.44016708387926495,0.2290103700603612,0.20763417515854113,0.9798687566511527,3.560654883781493,1.8169468268163371,0.3401049004884728,0.27519340925580266,0.26842922132634245,3.041780951182188
46279,algerian_forest_fires_46279.csv,0.16645929220078529,0.1733416360155143,2.2603644610521165,0.7328005982564445,0.13281525536560482,0.13020268546474745,0.9882282914687799,2.7141681339665213,2.8844928726713124,0.6671068829767136,0.3640998798495839,0.30786566732497794,5.20808900564843
458,analcatdata_authorship_458.csv,0.021515179575470535,0.015493198200318447,2.8939566006532362,0.38307798019991973,0.05577091822684961,0.03474280681278571,1.7874160492261657,6.8275440021895255,4.419577771859876,0.37550668236635315,0.26179487801952783,0.16488523329734536,10.054290376289828
452,analcatdata_broadwaymult_452.csv,0.2645921236402994,0.29485838498963285,1.4864142165407113,2.337340595588092,0.27832194026823476,0.23419065083795004,2.475263408944046,8.985492113592832,3.686204298297748,1.8775686976903605,0.2754733271870089,0.4848585828356662,4.395855314629566
461,analcatdata_creditscore_461.csv,0.04027959883992442,0.032984463752299784,1.3686621181158671,0.7288689975241626,0.07758212690741388,0.13228460308342332,0.8414646362081756,5.20144974786222,2.0483517344742377,0.6689908379431976,0.16177501984980533,0.30627500778823774,7.460280946876448
1014,analcatdata_dmft_1014.csv,0.022473281951758364,0.040238092715962986,2.0169752831826293,0.9646252289899776,0.0021991242189442436,0.0017191950231464934,0.7107483185701137,125.9265042130737,2.722079449848331,0.9603045769729934,0.005644151904411587,0.004810926691459152,356.35666178759635
984,analcatdata_draft_984.csv,0.13955031408390176,0.21782182251257676,2.494143912680429,1.7026619007948158,0.1276075213635332,0.24826895603570723,0.4278385440590877,19.636878792148483,2.9001949543269565,1.6860320633650077,0.021787502412560222,0.025073742804238727,113.47589840506849
1025,analcatdata_germangss_1025.csv,-5.7583348917066146e-08,2.838347975194701e-08,1.7287712379549451,0.6781316593688036,0.03015289269908113,0.03425444209279728,0.7691928290130138,9.60684301312407,2.4178968869419912,0.6232007142196035,0.08006718002596758,0.09192325753885675,20.591508997747468
852,analcatdata_gsssexsurvey_852.csv,0.07795226021242489,0.15398735885981554,0.9195534004859963,0.7988561900777011,0.07337151199899021,0.1614019744053879,0.7603971182966424,45.16892151484088,1.663115998656963,0.7942063174469245,0.01683452012567542,0.019931277014244866,53.623083617544026
966,analcatdata_halloffame_966.csv,0.09784810871228933,0.09738548742434329,3.1528072494325103,0.8826326962432675,0.05367766414627097,0.11959058234128696,0.44733604448548564,3.6468313617648085,3.4774789861642623,0.8434173352695126,0.12266430775373353,0.0694461572076215,24.702727282024288
450,analcatdata_lawsuit_450.csv,0.07841967526465567,0.06206208194063875,2.1394563120131473,0.7963615341636686,0.042884209398952225,0.025593480169042327,0.37323155189232515,4.085900762259693,2.4213416532143666,0.7660762754407985,0.09134621069110616,0.06668650801277545,22.421401893154325
986,analcatdata_marketing_986.csv,0.2944980487272883,0.2442467737872021,0.44747725655399806,0.7523447950295952,0.36039691105719307,0.22674828114613885,0.8999049782658519,473.2759447424026,1.3454807965822577,0.7490505778231114,0.0019014382375923573,0.004516454665556183,234.3362037783586
1008,analcatdata_reviewer_1008.csv,0.5,0.0,0.0,0.0,0.500000005551115,0.0,0.9858472054350103,115048414.92506959,0.9858471968660334,0.0,8.56897686141167e-09,0.0,-1.0
728,analcatdata_supreme_728.csv,0.008881275431617545,0.01698611134999716,1.0558062451952848,1.2941353967303653,0.013039087496810837,0.02286245877588391,0.794432350758128,7.7668980554765055,1.7479542161297368,1.042215381168071,0.10228437982367582,0.26219799754297457,9.322262764024666
748,analcatdata_wildcat_748.csv,0.2863149692249695,0.3132101749988324,1.7281023051054483,0.7012290689099562,0.07983321085385178,0.07557525771884376,0.8665718875829345,6.0299821444711545,2.450963669701596,0.6676373032160473,0.1437105229867866,0.08756161408465295,11.024883558904994
45613,appendicitis_test_edsa_45613.csv,error,,,,,,,,,,,,
1059,ar1_1059.csv,0.2726162988447327,0.23010320318441455,1.7810885798873664,0.4553534230511084,0.015039145025960897,0.008584331744811248,0.3820609539404418,10.491308314859186,2.1267326311428194,0.4451530390222479,0.0364169026849889,0.02244277333451502,47.90829391214354
1061,ar4_1061.csv,0.19197706470906456,0.16849664835958195,1.8470487646493126,0.4286910033150348,0.05528030758571103,0.01821403638498079,0.6949749673676273,5.942316113450117,2.4250701815663693,0.398531968026429,0.11695355045057068,0.047477488875278764,14.793011477919606
1064,ar6_1064.csv,0.19060904383902247,0.18313920418781654,1.7784659187999545,0.43530214323408206,0.022413978157452906,0.017813494548267965,0.6061112071230007,15.279767179229555,2.344909557692798,0.4392592790470599,0.039667568230156915,0.024960579915074093,43.83425624885903
949,arsenic-female-bladder_949.csv,0.13978070506796847,0.27945700245579075,3.5879031112268667,1.225969807375174,0.008597727773707178,0.005335026203833586,0.5923330028993273,7.978342342552032,4.105993498621949,1.1769335744883453,0.07424261550424494,0.056274463616035234,47.326733734504856
950,arsenic-female-lung_950.csv,0.13978070506796847,0.27945700245579075,3.5879031112268667,1.225969807375174,0.012286609547948295,0.007835390163544665,0.21401923999367883,3.1084807158365706,3.7330722409710817,1.162706067499738,0.06885011024946341,0.06742769346358056,51.111799069411504
947,arsenic-male-bladder_947.csv,0.14703033073610153,0.28178731806601093,3.587857019291802,1.225999285669217,0.010982821819796998,0.0067757629462337375,0.2555855667489857,3.6420034220992874,3.77326539587174,1.1601808666423403,0.07017719016904811,0.06951312257688994,50.125686432430555
951,arsenic-male-lung_951.csv,0.14703033073610153,0.28178731806601093,3.587857019291802,1.225999285669217,0.017670408129732987,0.011785338374625002,0.15935006268563445,2.1202558089019683,3.672051026742687,1.1694869990071062,0.07515605523474933,0.06527798867296121,46.738761808149185
756,autoPrice_756.csv,0.15648018572172653,0.09870501671909221,2.243884484321616,0.14047220530625523,0.10462925912833995,0.06222627621056579,0.9244571409964927,2.641692318159008,2.8183927934114674,0.20757841080640813,0.34994883190664144,0.2243278486546483,5.412035931356486
1547,autoUniv-au1-1000_1547.csv,0.009530759821630713,0.042133247835692514,0.9592123537944506,0.07292952564119239,0.0051445631252922275,0.0075232116129703075,0.8252336065126468,220.29496779414856,1.7806999210090786,0.07520183199228578,0.003746039298018711,0.005515203169380912,255.06040873671037
1555,autoUniv-au6-1000_1555.csv,0.007516159864923515,0.002686341778718811,3.003707981532157,0.5302553894961826,0.007913824647316565,0.004201543822774584,2.9216026617368103,67.12658139239046,5.881786861763419,0.5196238913169977,0.04352378150554835,0.025098640740698716,68.0130286852315
1551,autoUniv-au6-400_1551.csv,0.01416802685032294,0.005235319839434528,2.6794239894186838,0.43660670932390633,0.01976454525546813,0.00644569732479458,2.768970628984972,33.10979214314969,5.364764657302922,0.4191180149718003,0.08362996110073326,0.03482671336153541,31.039043832524165
1549,autoUniv-au6-750_1549.csv,0.010927151401193408,0.00239140735261046,3.0026481961668816,0.5300484886305292,0.0097412966231642,0.0030555111386566694,2.893653383238954,52.79865906060455,5.841496146186073,0.5164045413787578,0.05480543321976218,0.021819256250843907,53.78741832268124
1552,autoUniv-au7-1100_1552.csv,0.007870038277165838,0.010361554600747164,2.1560868625806235,1.0446430316674014,0.022013616296540153,0.02390341983993791,2.2806595148216537,55.16227840673474,4.3954018285421785,1.0388552919887444,0.04134454886009945,0.02866834400936546,51.14924148468353
1554,autoUniv-au7-500_1554.csv,0.010637535029938344,0.01359249716869927,1.9091875371225726,0.8184946749475486,0.02023285942384175,0.018914316989648496,2.1481751825663387,58.157443564632075,4.020425484299962,0.8100813965374681,0.03693723538894911,0.029262712659137026,50.687342515454304
1553,autoUniv-au7-700_1553.csv,0.019356330617941408,0.08376383350098614,1.9939727536725529,0.9175609129917881,0.0075986785564351005,0.009422376704511482,1.5824160258653346,66.04176020605067,3.552427939897511,0.8993481066703993,0.023960839640375837,0.039782369553569064,82.21798332611671
463,backache_463.csv,0.0292434212752922,0.03535185246218294,0.9706159859628365,0.8413803893735582,0.016040267317539363,0.02319769106254051,0.5813214987637029,36.44394408669044,1.5359863709453057,0.8341962744561806,0.015951113781233275,0.01676900455989116,59.84941774440734
1121,badges2_1121.csv,0.1006131430493891,0.22526180563621948,1.4605239255195488,0.8661152550102157,0.12070834799621281,0.3139173869862462,0.8631205685666311,8.14892756147347,2.217726192315123,0.9757153825976613,0.10591830177105706,0.26837177253428857,12.789155425437983
11,balance-scale_11.csv,-6.250002346150688e-08,0.0,2.3219280948873626,0.0,0.0437559133543309,0.0,1.318116246441582,9.73829735250785,3.5046904700382786,0.0,0.13535387129066612,0.0,16.15450081144063
481,biomed_481.csv,0.15498214293734633,0.20441424653423537,1.642677975763057,1.0459255547477828,0.16853447023393514,0.20702341860593093,0.9417258626620666,6.813191175125894,2.446182872881079,0.9502573329811053,0.13822096554404484,0.13140890146741152,10.884434241197722
1463,blogger_1463.csv,0.06729467356297802,0.07710203414836717,1.290794890140875,0.6081902379375783,0.027828370562697786,0.028431616660744678,0.9043814577244939,18.40308297543171,2.1460334157310164,0.5728063052478922,0.04914293213435226,0.04142893102859432,25.266135008223774
1464,blood-transfusion-service-center_1464.csv,0.22206201045932894,0.3660123071894243,2.8825407662002718,0.26857768785511843,0.010159305490259429,0.008808436508002898,0.7916446298452328,20.080307416122693,3.634761466250007,0.29642159929744066,0.03942392979549769,0.02791534888642555,72.11652544920737
778,bodyfat_778.csv,0.09675824615459602,0.06476411651062708,2.5820517171575026,0.003474959591896218,0.0518617141270315,0.04920142647459784,0.9998182469603429,4.496651672577688,3.3595226889091347,0.24306295289912017,0.22234727520871125,0.2446458960055074,10.61269781576501
853,boston_853.csv,0.11628479066955207,0.11004958521684496,2.358732294725896,0.7579871152820675,0.04735332964108152,0.027849151234567868,0.978070970973496,5.69915777565174,3.165186509421462,0.7028862205632644,0.1716167562779303,0.1192978219228627,12.74418411047212
15,breast-w_15.csv,0.20511434499075426,0.14735434941187012,1.6732922165223598,0.8517021947086961,0.25839298344429923,0.12106117597862248,0.9293179372497983,2.159788840535681,2.172328304080174,0.6918355660723398,0.430281849691984,0.20975274022394802,2.8888282592449137
844,breastTumor_844.csv,0.14163553922865926,0.2106918704897711,1.0757428178618567,0.8200779045492331,0.12307058126275375,0.21398585282386745,0.9812579903566702,68.36389225089492,2.0426473541062964,0.8135705386354242,0.0143534541122302,0.015311471837574244,73.94661629532396
327,bridges_327.csv,0.3270603782675575,0.2348931453520471,0.4746135960880478,0.7224016350143339,0.42896574294057843,0.1457485141919317,2.3176028118111756,17.48974000799994,2.659704271598107,0.5398472637442081,0.13251213630111633,0.22641601969329356,2.581661343150873
45717,bwin_amlb_45717.csv,0.0492305032741496,0.05362324506884062,2.7625469746223357,0.7140300594709493,0.0025168995088087486,0.001983287654514492,0.9170328332061364,69.88438380514334,3.6664576654659795,0.7121664353379561,0.013122142362492215,0.012042659409370667,209.52560613263003
40663,calendarDOW_40663.csv,0.2054241953331478,0.15031110431956304,1.6270486931140975,0.5285618885484166,0.07066946891185491,0.03466052837171795,2.2764258958309638,13.395151316408995,3.7335305665104395,0.4562641381381678,0.16994402243462178,0.125075012417278,8.574027199103341
820,chatfield_4_820.csv,0.2303102355283402,0.09628625516134265,2.584753573810202,0.00015608725921927434,0.09411691590236398,0.0306975589749021,0.9684069022981412,2.3500999978315833,3.1410899671122654,0.14503257886975618,0.4120705089960775,0.14499440857496695,5.272600240447701
798,cholesterol_798.csv,0.1482115335592772,0.20703156022872543,1.3362176019783076,0.9783524687262909,0.12273535081006647,0.21524897334750648,0.9933820990862128,90.47705532598835,2.3186203196566373,0.9713245729358251,0.010979381407883605,0.010052796105513379,120.70244864786768
909,chscase_census2_909.csv,0.015267876360251993,0.0028550172076015202,2.8073099035576257,3.087715851075065e-05,0.003078230210570164,0.0016289533928265224,0.9998376907209824,74.29325289107173,3.793689606482773,0.007207656983405182,0.01345798779583575,0.007188814150713978,207.5980420064194
908,chscase_census3_908.csv,0.014307770648715372,0.0028062512348383142,2.807246128441767,0.00016350481658901738,0.002454999693658653,0.00195215813215582,0.9988455359952018,93.0877083722791,3.7953615094738606,0.00855037438120755,0.010730154963108442,0.008563766461798412,260.62214227971685
907,chscase_census4_907.csv,0.015197375999593175,0.002862777929018825,2.807300863651253,3.382423245623888e-05,0.0017625974018953068,0.0009498677476909041,0.9993506898146104,130.4820877854952,3.7989926425243286,0.004138583327936533,0.007658910941534623,0.004131691070207881,365.54047619579075
906,chscase_census5_906.csv,0.015197375999593175,0.002862777929018825,2.807300863651253,3.382423245623888e-05,0.0026790347149522374,0.0016559775428762616,0.9991161687869753,85.7304275565505,3.7947628718646333,0.007196576951998593,0.011654160573594792,0.007201040818409921,239.884004122257
900,chscase_census6_900.csv,0.013771225610760964,0.0025820052789110905,2.807275250583196,2.5833684258901495e-05,0.0013051523208460019,0.0005870289629855742,0.9777945702913884,172.27875925722446,3.7793941672159033,0.0025910842838243113,0.005675653658681575,0.002591826397863131,493.6170819089958
939,chscase_whale_939.csv,0.2687047306533999,0.23855255575636317,1.0804872567771846,1.26153602820893,0.36945209719300737,0.3397744409185063,0.9995003941817587,8.502229992842825,1.9624302107317158,1.3051775670496364,0.1175574402272272,0.32094481430049326,8.191143110029504
786,cleveland_786.csv,0.14683013470466397,0.20836354072601093,1.403299634404688,1.03458063012606,0.16674555081021003,0.19777321570644957,0.9950837594929732,14.644139086872922,2.3304324031572787,1.012180524673615,0.06795099074038236,0.0631789411823017,19.651643472958604
1467,climate-model-simulation-crashes_1467.csv,0.012910118081953715,0.0030050926115430315,2.9291946900944055,0.31639943453124336,0.0033632193541377415,0.00405122956781028,0.4201910370851764,23.650594036278346,3.3316191105592714,0.31380320706354364,0.017766616620311225,0.02305006308992326,163.87070964010553
890,cloud_890.csv,0.13535293169648113,0.11879446802108608,1.8570721622057487,0.3779333444703254,0.005339827157217909,0.004767480164074065,0.876716288999464,75.72349378336882,2.722210587517259,0.37293315385465753,0.011577863687953835,0.01017602007985459,159.39851670891028
27,colic_27.csv,0.4583333236082497,0.13871918394139093,0.017647226250561913,0.08277282812280534,0.4773856856405176,0.106070562506355,0.9503376699710266,11262.565697830765,0.9679005160105896,0.082377086610578,8.438021099881949e-05,0.00039574151222732107,208.13939467168203
897,colleges_aaup_897.csv,0.2464193733185805,0.2374037562609765,1.99206379499921,1.8313902206614106,0.24301635040762276,0.22730724190216658,0.8809748061658637,4.129411030156558,2.6596970859387574,1.7152166049931128,0.21334151522631623,0.2778834248077482,8.337440923703928
987,collins_987.csv,0.0544975811640408,0.08294913890565771,2.710771647252996,0.6323359318098837,0.04646127278863905,0.10844563869604384,0.6343095546405662,6.65526461345277,3.2497717601985783,0.5947921853850604,0.09530944169498387,0.15187217638477307,27.441795472144328
41538,conference_attendance_41538_copy.csv,0.028588692431085208,0.02637968895186434,1.5226135498121074,0.7518768045094895,0.004923176526112867,0.004277286374467036,0.5464106505273411,32.80763871122689,2.0523692177807566,0.7388096248422209,0.01665498255869165,0.016414840472427673,90.42090329104
40669,corral_40669.csv,0.009511797723858705,0.01613870648276175,0.9993231012719326,0.0016580564913041276,0.13622422941300225,0.07844173899487197,0.9886994082884974,9.753915523132449,1.8866581491716516,0.06001703801870884,0.10136436038877839,0.0588534516416805,8.858722507980858
796,cpu_796.csv,0.1730786098156491,0.0933119193961343,2.495725174175875,0.8654619810812205,0.116418648788851,0.053045370758346,0.8169164036868143,2.1231200637886434,2.9278699308795924,0.9059957165743578,0.384771646983097,0.09674526961385176,5.486250205139236
31,credit-g_31.csv,0.01656511121728156,0.044691275040252866,1.6539835401904466,0.8348399686737193,0.008086880779137728,0.012902492312581145,0.8812908992306927,53.249240172485344,2.518724139428576,0.8284519092749073,0.01655029999256343,0.02183121044585065,98.93677099107768
1075,datatrieve_1075.csv,0.2576021186977042,0.24327614753267957,2.1554068975034926,0.4685845250684223,0.019678503906201114,0.022397939540504976,0.41823656965418116,9.993224866105033,2.531791454893569,0.47611426193361694,0.04185201226410443,0.014617010101466932,50.500675377373405
35,dermatology_35.csv,0.13396000078706466,0.2162595670438931,1.1626417430076472,0.4738094441138071,0.3877686710174029,0.22846618807212057,2.432597273889607,5.580562112003796,3.1593335964276767,0.4907295137459633,0.43590542046957725,0.23759513264172874,1.6671880834957187
37,diabetes_37.csv,0.028840438796475666,0.03211053699372291,2.958105757854844,0.34168940624694744,0.01248981695807782,0.008523298017724572,0.9331343166407832,12.954877983803843,3.8192105024836493,0.3357632924270967,0.07202957201197768,0.05160877219809383,40.06793467220582
818,diggle_table_a2_818.csv,0.3984763994665835,0.2864305007815168,2.650659944651609,0.19000906676562201,0.11709974731249065,0.050911922418846296,0.9969954265557697,1.6912193265701267,3.058142579523686,0.29197368587510425,0.5895127916836924,0.2439960121238053,3.4963569612817507
45712,doa_bwin_balanced_45712.csv,0.04206629575198038,0.049605633190384725,2.7565318074273133,0.7322608574014744,0.0038467752269226467,0.003804839669301269,1.0,58.65857359323281,3.7394840011350152,0.7314328575734154,0.01704780629229903,0.013173274228314753,160.6942238880621
45604,dummy_45604-copy.csv,0.007730753824372353,0.0011667974819080092,3.169912745358521,7.118984746492738e-06,0.013719352671998744,0.007762901831897673,0.8457365854914222,10.283193321594613,3.933404782970504,0.045472970599186494,0.08224454787943965,0.04546875170851744,37.54252746340367
944,echoMonths_944.csv,0.3897890553570425,0.20769505847901462,0.17752961452102667,0.35645100670137425,0.4355708737165671,0.1605165352172095,0.9998292601233935,25.713262143967604,1.1384750778501673,0.276466448506959,0.03888379679425296,0.11236875429329998,3.5656450541698543
1011,ecoli_1011.csv,0.04676261379505299,0.06651145763494531,1.8753794109758803,1.2060738248120255,0.055221826668141585,0.04108829990505609,0.9839667997071854,4.303797903251396,2.630718653853823,1.0675118756026225,0.228627556829243,0.20100819137097875,7.202770641408556
1472,energy-efficiency_1472.csv,0.20803476235286986,0.3198119201096552,2.4137213358028027,1.1100910556745656,0.40133206229546353,0.2878535842546485,4.66954863375672,3.9921351347608733,5.913582953431893,0.6956914962399591,1.1696870161276298,0.8834634814295662,1.0635617071254473
188,eucalyptus_188.csv,0.305657330109445,0.25849080281285514,1.3834259889073677,1.535290958127255,0.2626248083090131,0.23180963156322912,2.2620836204282746,16.929115989574388,3.5118887149061067,1.372998298175602,0.13362089442953515,0.17219818600056402,9.353365727819734
1473,fertility_1473.csv,0.08569779096328979,0.1525809138843264,1.1962699563880166,0.6209649008806893,0.06723036400183441,0.16255024909201604,0.5293608652873644,36.21793498882956,1.7110148347216623,0.6131286876091494,0.014615986953718685,0.012257007558638315,80.84667653138912
285,flags_285.csv,0.04880780673685361,0.05161718105323316,1.3208559915712264,0.8121538308219538,0.11417174518823185,0.07821231182679014,2.5463397438548068,10.972584831427698,3.635131934327719,0.6250326365296112,0.2320638010983133,0.27252546601395183,4.691779524940423
904,fri_c0_1000_50_904.csv,0.00806771948937592,0.0015042746729335538,3.1699088461299887,5.2517541647754295e-06,0.0025436036468742536,0.005370610112556725,0.99971144175281,65.0703553141758,4.154256741196662,0.03350468902021111,0.015363546686136188,0.033506247409766085,205.3266321825586
888,fri_c0_500_50_888.csv,0.012737279735677065,0.00350246103867681,2.807320320160349,4.485978453382215e-16,0.0040563581223490765,0.006902446930762775,0.9995844639313985,54.90992347236954,3.7887007072925076,0.03216585166410213,0.018204076799239858,0.03216585166410213,153.21382534914233
837,fri_c1_1000_50_837.csv,0.008062399179923766,0.001428706593984927,3.169908846129988,5.25175416477543e-06,0.002977551512702797,0.007906907012199139,0.9936167534536142,53.67679319855334,4.1450144946117,0.051975314311008665,0.018511104971904196,0.05197479265267012,170.24363191398976
766,fri_c1_500_50_766.csv,0.012012540531911286,0.002424966797832632,2.8073195073475357,5.747454520287042e-06,0.004291785253091523,0.011091884205497546,0.9983373765218819,48.83869551154321,3.7852153596627374,0.057225065618222624,0.02044152420667995,0.05722528083694334,136.33415761776465
866,fri_c2_1000_50_866.csv,0.010512270744354235,0.018499298817400353,3.1699088461299887,5.2517541647754295e-06,0.0032157771615897806,0.010020244359059176,0.9805107178796569,47.6382785723726,4.129837151142016,0.06813376843035486,0.02058241286762817,0.06813441153021933,153.0105558331109
920,fri_c2_500_50_920.csv,0.01177896473665007,0.00256030069238956,2.807320320160349,4.485978453382215e-16,0.005466058140720347,0.013384675349411483,0.9765004687578241,37.8314319616081,3.7580089066254594,0.06811448378456117,0.025811882292713407,0.06811448378456118,107.76077491461538
806,fri_c3_1000_50_806.csv,0.008162644511538633,0.0012341301955609855,3.169907806335713,4.266545252634245e-06,0.003285553849267722,0.009092644374028389,0.9912540071703688,48.166372895246866,4.140582020019739,0.06005829164077349,0.02057979348634299,0.06005784865765035,153.03010766066745
