ids,Datasets,can_cor.mean,can_cor.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,lh_trace,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_cor_attr,nr_disc,nr_norm,nr_outliers,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd,w_lambda,attr_to_inst,cat_to_num,freq_class.mean,freq_class.sd,inst_to_attr,nr_attr,nr_bin,nr_cat,nr_class,nr_inst,nr_num,num_to_cat,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var_importance.mean,var_importance.sd,best_node.mean,best_node.sd,elite_nn.mean,elite_nn.sd,linear_discr.mean,linear_discr.sd,naive_bayes.mean,naive_bayes.sd,one_nn.mean,one_nn.sd,random_node.mean,random_node.sd,worst_node.mean,worst_node.sd,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,class_conc.mean,class_conc.sd,class_ent,eq_num_attr,joint_ent.mean,joint_ent.sd,mut_inf.mean,mut_inf.sd,ns_ratio,c1,c2,cls_coef,density,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,hubs.mean,hubs.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,lsc,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,t1.mean,t1.sd,t2,t3,t4
463,backache_463.csv,,,0.08051543686318406,0.07813428772483492,0.10879622528450236,2.7730873879433844,5.161338874891984,30.11939955794575,3.114642739760517,13.037308627492447,2.8291064431366704,3.0702315785177854,12.862492821742807,0.817107843137255,2.8594700720828072,22.612177327919127,43.22198173918555,,0.5043747058823531,2.06513033122789,,,,,,,,,0.002352941176470588,,1.0,44,,,,,,,,3.6417585779657693,3.3458556616301087,0.3784943126583912,0.19384568415464626,3.1453050108932463,13.036589058055771,,,,0.17222222222222222,5.2,0.5,0.510688230856951,5.806451612903226,31,22,26,2,180,5,0.19230769230769232,29,5.827586206896552,1.8140122364771054,0.034482758620689655,0.09127959777461776,445.6634920634921,424.27983321240754,0.5,0.024382992454708544,28,0.5490196078431373,0.15555555555555556,3.111111111111111,1.6158932858054431,1.4736842105263157,0.8411910241920598,4.947368421052632,2.1164411894193225,0.11624297889352876,0.12354190089056348,0.14129849137931033,0.11485693599477646,0.0196078431372549,0.03641170445268985,0.861111111111111,0.029280348705262728,0.7611111111111112,0.09091064969358204,0.7944444444444445,0.10492011462381698,0.3277777777777778,0.08050764858994132,0.7833333333333333,0.07612890663368323,0.861111111111111,0.029280348705262728,0.861111111111111,0.029280348705262728,0.0292434212752922,0.03535185246218294,0.9706159859628365,0.8413803893735582,0.016040267317539363,0.02319769106254051,0.5813214987637029,36.44394408669044,1.5359863709453057,0.8341962744561806,0.015951113781233275,0.01676900455989116,59.84941774440734,0.5813214987637029,0.6855983772819473,0.943280909959211,0.9745499689633768,0.9825895093535317,0.025068863600448205,0.19723772928855213,,0.0,,0.9277777777777778,,0.7055555555555556,,0.9674903702497448,0.06725928796031606,0.0880463089803567,,0.08333333333333337,,0.1166666666666667,,0.8829012345679013,0.3,0.39106199433848404,0.14500595816740877,0.22777777777777777,0.4205683246566857,0.1,0.300836821709194,0.030303030303030304,0.14216341903048657,0.17222222222222222,0.022222222222222223,0.12903225806451613
1121,badges2_1121.csv,,,0.20483685491301545,0.27790986201773704,0.22068491982582675,0.7076266024713891,1.3659962974454467,3.4925959298737608,2.713662833695463,4.3965292108222185,1.5354949346853748,2.6364893720058413,4.291726105814353,0.933409090909091,1.2036518769599003,0.7717970872775503,2.4343800039771857,,0.5566489090909091,0.9908242229947202,,,,,,,,,0.12727272727272726,,0.0,8,,,,,,,,0.826372268077937,1.0261314560484738,0.275730944254835,0.19307791423397305,2.894570990806946,4.337917957611027,,,,0.034013605442176874,0.42857142857142855,0.5,0.30304576336566325,29.4,10,3,3,2,294,7,2.3333333333333335,2,1.0,0.0,0.5,0.30304576336566325,4.0,0.0,0.5,0.0,1,0.09090909090909091,0.003401360544217687,1.0,,1.0,,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,0.09090909090909091,0.30151134457776363,1.0,0.0,1.0,0.0,0.7989655172413793,0.07316994573914333,1.0,0.0,0.8909195402298851,0.0454550512362246,0.7144827586206898,0.012464773987794012,0.714712643678161,0.03902332236618855,0.1006131430493891,0.22526180563621948,1.4605239255195488,0.8661152550102157,0.12070834799621281,0.3139173869862462,0.8631205685666311,8.14892756147347,2.217726192315123,0.9757153825976613,0.10591830177105706,0.26837177253428857,12.789155425437983,0.8631205685666311,0.31034482758620685,0.8723685173606969,0.887673840867405,0.8756777247183596,0.312531719565307,0.38290002953158836,,0.0,,0.0,,0.0,,0.9697765044150234,0.04996390685338422,0.0,,0.0,,0.0,,0.7285621731685872,0.013605442176870748,0.05224010378250042,0.1009218649821613,0.0,0.0,0.0,0.0,0.022727272727272728,0.04951788920791923,0.034013605442176874,0.01020408163265306,0.3
11,balance-scale_11.csv,,,0.0,0.0,0.0,0.0,2.003205128205128,0.0,2.6051710846973517,0.0,1.2190676701606842,2.1897810218978107,5.127900497022837e-16,2.0,0.0,-1.3054356480000002,0.0,,1.4826,0.0,,,,,,,,,0.0,,0.0,0,,,,,,,,0.0,0.0,0.1987179487179487,0.0,3.0,0.0,,,,0.0064,0.0,0.3333333333333333,0.2207787429381129,156.25,4,0,0,3,625,4,,161,8.111801242236025,1.4534174762429575,0.006211180124223602,0.014286641460595365,7467.009523809525,5244.848072517293,0.3333333333333333,0.025859204962312192,160,40.0,0.2560,16.0,11.944315244779277,40.0,5.0990195135927845,7.140186915887851,1.964283893675573,0.1250145716296406,0.07488376985306455,0.04068808229813665,0.03823166482879946,0.25,0.02712718322685089,0.44631336405529953,0.10905797510939964,0.41891961085509466,0.09201477641592964,0.854531490015361,0.058575718381658655,0.8415770609318995,0.09569404049394797,0.7042498719918074,0.06892118742797562,0.46080389144905276,0.005911767646500074,0.6434971838197645,0.09422517951021958,-6.250002346150688e-08,0.0,2.3219280948873626,0.0,0.0437559133543309,0.0,1.318116246441582,9.73829735250785,3.5046904700382786,0.0,0.13535387129066612,0.0,16.15450081144063,0.8316387585459218,0.16400460537082706,0.7833244444957878,0.9920,0.8306725056689338,1.4332917616497527e-16,0.22925287129025404,0.10604409446870668,1.0,0.0,1.5980894191669412,0.44428833075853297,1.0,0.0,0.9843993031792615,0.03686180036880569,0.06557545760794099,0.04492665208921057,0.0711101494669744,0.010463640820810161,0.09328119848334981,0.03390782357962203,0.96631296,0.2848,0.4231673543192321,0.094666298154454,0.2080,0.406201920231798,0.1664,0.37273761995984966,0.006944444444444444,0.023374727185956012,0.0064,0.0064,1.0
481,biomed_481.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02197802197802198,,0.0,9,,,,,,,,,,0.026491531685916,0.04703438352532392,4870.7924071991,17818.417935135716,,,,0.03827751196172249,0.14285714285714285,0.5,0.1996138760287383,26.1250,8,0,1,2,209,7,7.0,19,5.421052631578948,1.9239943830388155,0.05263157894736842,0.099191781853054,229.42857142857142,178.16697477218074,0.5,0.03721614637823934,18,1.2857142857142858,0.0861244019138756,2.25,1.0350983390135313,2.25,1.164964745021435,4.594594594594595,2.1403460190074597,0.13303320227955626,0.12894109100704226,0.17393092105263158,0.15339938977771056,0.07142857142857142,0.11905588220764537,0.8280952380952382,0.08107522580825112,,,,,,,,,0.7945238095238094,0.10253802396810881,0.7173809523809525,0.10259943465209592,0.15498214293734633,0.20441424653423537,1.642677975763057,1.0459255547477828,0.16853447023393514,0.20702341860593093,0.9417258626620666,6.813191175125894,2.446182872881079,0.9502573329811053,0.13822096554404484,0.13140890146741152,10.884434241197722,0.9417258626620666,0.1476188456808446,200000001.0,1.0048076923076923,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.03827751196172249,,
1463,blogger_1463.csv,,,0.18239453048872256,0.1508927067609212,0.03272543617998164,0.03476410725930584,0.16971533516988072,0.1696019564348585,0.0,0.0,0.5294372951360423,0.0,0.0,0.45454545454545453,0.5222329678670934,0.8891204088333052,3.2523935593818085,,0.0,0.0,,,,,,,,,0.03636363636363636,,0.0,6,,,,,,,,0.8849419678918473,1.5187128464688593,0.36700336700336705,0.12909285867125125,0.2833333333333333,0.35885620766231396,,,,0.05,,0.5,0.25455844122715715,20.0,5,2,5,2,100,0,0.0,21,5.380952380952381,1.8296499795368097,0.047619047619047616,0.059992062967092745,253.77142857142857,228.80771215773552,0.5,0.03367175148507373,20,1.8181818181818181,0.2,2.5,0.9258200997725514,2.0,0.9428090415820634,4.536585365853658,2.086834456486783,0.12152893004268875,0.10008612632929129,0.17038690476190477,0.13273478994056334,0.09090909090909088,0.05941179071168865,0.6299999999999999,0.08232726023485644,0.73,0.11595018087284058,0.73,0.0823272602348565,0.78,0.09189365834726818,0.8800000000000001,0.10327955589886445,0.6799999999999999,0.04216370213557838,0.6799999999999999,0.04216370213557838,0.06729467356297802,0.07710203414836717,1.290794890140875,0.6081902379375783,0.027828370562697786,0.028431616660744678,0.9043814577244939,18.40308297543171,2.1460334157310164,0.5728063052478922,0.04914293213435226,0.04142893102859432,25.266135008223774,0.9043814577244939,0.22946175637393773,0.5574463446974112,0.9543434343434344,0.9758767933793946,0.045385904362086386,0.626530405669242,,1.0,,1.0,,1.0,,0.9858578643762691,0.09949366763261822,0.14553976253343126,,0.28,,0.29000000000000004,,0.9618,0.53,,,0.15,0.3588702812826367,0.23,0.4229525846816507,0.038461538461538464,0.06576882590968507,0.05,0.04,0.8
1464,blood-transfusion-service-center_1464.csv,,,0.4659982618308535,0.34524252286320806,5568.266569844441,8964.729360935109,532947.0217505487,1065615.4081046765,234.43798669735784,450.5080166328373,749.0272768600212,159.36293555602893,308.3459053249692,325.0625,616.7509078158432,10.11314442351075,7.549084686237917,,193.10864999999998,365.53908149549477,,,,,,,,,0.5,,0.0,3,,,,,,,,2.2540426334608235,1.183456051730015,0.025117841091412796,0.009126015932186244,267.44944444444445,506.6477343453575,,,,0.0053475935828877,0.0,0.5,0.3705693291779768,187.0,4,0,0,2,748,4,,197,10.126903553299492,3.2637678638686918,0.005076142131979695,0.008003111205380001,186953.87204388322,634134.6641810329,0.5,0.19023684976084784,196,49.0,0.2620320855614973,10.31578947368421,8.062620414804133,49.0,34.88074922742725,9.155216284987278,3.512925043865262,0.05502697163494908,0.07766532190091495,0.03037333609489015,0.0471300604892024,0.25,0.12635372994175514,0.762054054054054,0.004330326165275621,0.5039819819819819,0.06385491416230459,0.770054054054054,0.01507227520270554,0.7473513513513513,0.03669652958976612,0.5712252252252252,0.1801516704171344,0.762054054054054,0.004330326165275621,0.762054054054054,0.004330326165275621,0.22206201045932894,0.3660123071894243,2.8825407662002718,0.26857768785511843,0.010159305490259429,0.008808436508002898,0.7916446298452328,20.080307416122693,3.634761466250007,0.29642159929744066,0.03942392979549769,0.02791534888642555,72.11652544920737,0.7916446298452328,0.43093352477957514,0.9850081161503261,0.7602889275461919,0.9561966786773218,0.03178874867831526,0.551026863812425,,0.2705741976879003,,0.9906417112299465,,0.9866310160427807,,0.9724174013576441,0.02401811533515255,0.19221907582278086,,0.23796791443850263,,0.23796791443850263,,0.9938159512711259,0.4732620320855615,,,0.29411764705882354,0.4559499808857223,0.3155080213903743,0.46502883409021367,0.0053475935828877,0.01873915360543755,0.0053475935828877,0.001336898395721925,0.25
778,bodyfat_778.csv,,,0.5240776681119774,0.25890402338814317,20.680348996668133,45.481119626521455,95.06186093165766,293.1551322138847,58.60873211411348,45.998581392549106,36.00232189428085,58.18122413080889,45.57040009555647,8.316357142857143,10.062241664965905,6.548216711758984,15.140517418693639,,6.072205394999999,7.4817684423556,,,,,,,,,0.6043956043956045,,2.0,13,,,,,,,,0.25368329942976003,1.7237076567149139,0.0074165721274960005,0.006292515877127808,58.65050977443611,45.88942884427656,,,,0.05555555555555555,0.0,0.5,0.01122391716169123,18.0,14,0,0,2,252,14,,2,1.0,0.0,0.5,0.01122391716169123,4.0,0.0,0.5,0.0,1,0.07142857142857142,0.003968253968253968,1.0,,1.0,,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,0.07142857142857142,0.26726124191242434,0.9961538461538462,0.01216260638526299,0.9961538461538462,0.01216260638526299,0.9603076923076923,0.03771794000243933,0.7818461538461539,0.11290859032814214,0.6899999999999998,0.10595733079892523,0.5112307692307692,0.07171442379243982,0.5112307692307692,0.07171442379243982,0.09675824615459602,0.06476411651062708,2.5820517171575026,0.003474959591896218,0.0518617141270315,0.04920142647459784,0.9998182469603429,4.496651672577688,3.3595226889091347,0.24306295289912017,0.22234727520871125,0.2446458960055074,10.61269781576501,0.9998182469603429,0.0005037783375314575,0.9524563048710994,0.8533168911654967,0.7906445214263261,0.1784421730132697,0.10065016859681604,,0.0,,0.0,,0.0,,0.9610526122848287,0.04960968970709348,0.0030239307460757647,,0.007936507936507908,,0.0,,0.9563492063492064,0.20634920634920634,0.42906946113075206,0.07019311762086675,0.15079365079365079,0.35855976441971593,0.05555555555555555,0.22951726772544212,0.1250,0.34232947343158254,0.05555555555555555,0.007936507936507936,0.14285714285714285
853,boston_853.csv,,,0.35319107041884185,0.23643521463043662,200.9163613852246,779.6459808768176,2738.101874149072,8269.670662200042,57.52290107355667,123.55256640809696,149.3431834860449,36.95205033193314,92.56106552436405,37.33634196428572,101.5068704363259,4.624172641015773,9.978047564875753,,12.095961540000001,28.722885642912797,,,,,,,,,0.27472527472527475,,0.0,9,,,,,,,,0.580691700885293,2.207393093762384,0.054009549365231675,0.1369869587104336,64.58654121475561,136.70689143328872,,,,0.025691699604743084,0.08333333333333333,0.5,0.12297509238026917,38.92307692307692,13,1,1,2,506,12,12.0,56,7.589285714285714,2.8905915450854485,0.017857142857142856,0.052128384579074566,6590.253746253746,14197.250255157558,0.5,0.05050762722761051,55,3.9285714285714284,0.10869565217391304,3.9285714285714284,2.525692158423286,5.5,3.5668224265054493,6.666666666666667,3.1139957766460915,0.06992313439628724,0.10086437060191913,0.08554731096540179,0.08695535092399052,0.07142857142857142,0.15839102367259622,0.7969019607843136,0.11080117480188122,0.7732156862745098,0.09917529984810511,0.8185098039215685,0.12477927712359684,0.7245098039215685,0.21630785854047846,0.5564705882352942,0.17074377503257795,0.5869411764705882,0.006010371658562272,0.6681960784313725,0.16044328038761466,0.11628479066955207,0.11004958521684496,2.358732294725896,0.7579871152820675,0.04735332964108152,0.027849151234567868,0.978070970973496,5.69915777565174,3.165186509421462,0.7028862205632644,0.1716167562779303,0.1192978219228627,12.74418411047212,0.978070970973496,0.05871559633027523,0.8762983204562181,0.9588541462841936,0.8402653072050993,0.10632688994481919,0.17591894768523877,,0.017553621094276085,,0.8517786561264822,,0.6146245059288538,,0.9840161908370043,0.04152360725159579,0.0886772730979073,,0.11462450592885376,,0.08300395256916993,,0.9797958099642238,0.25889328063241107,0.34479013788241414,0.15180396539823424,0.14624505928853754,0.35370140568208325,0.16798418972332016,0.3742222135257003,0.005780346820809248,0.02152605506567041,0.025691699604743084,0.003952569169960474,0.15384615384615385
15,breast-w_15.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5555555555555556,,0.0,5,,,,,,,,,,0.09893539019613519,0.005077371625575981,2.2583795196621796,0.8609917075553902,,,,0.012875536480686695,0.0,0.5,0.21951669744990102,77.66666666666667,9,0,0,2,699,9,,38,6.605263157894737,2.0994139939672296,0.026315789473684206,0.09705328947590841,1005.9174603174606,1003.6239097814849,0.5,0.14886458551295736,37,4.111111111111111,0.05293276108726753,3.7,1.766981104093143,4.6250,2.1998376563477846,5.706666666666667,2.37539944483502,0.10201762562781375,0.1195215310010299,0.11045435855263158,0.11232035948267666,0.11111111111111113,0.23316520784040023,0.9099378881987578,0.04512887687921075,0.8499378881987578,0.07060630322183169,,,,,,,0.895631469979296,0.04987976834121856,0.8457142857142858,0.08269826036606633,0.20511434499075426,0.14735434941187012,1.6732922165223598,0.8517021947086961,0.25839298344429923,0.12106117597862248,0.9293179372497983,2.159788840535681,2.172328304080174,0.6918355660723398,0.430281849691984,0.20975274022394802,2.8888282592449137,0.9293179372497983,0.17580690324628045,200000001.0,1.001432664756447,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.012875536480686695,,
844,breastTumor_844.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027777777777777776,,2.0,2,,,,,,,,,,0.30255577214641544,0.18690598977505735,6.193152454780361,16.76402344000752,,,,0.03146853146853147,0.0,0.5,0.11373046130972442,31.77777777777778,9,3,0,2,286,9,0.03146853146853147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14163553922865926,0.2106918704897711,1.0757428178618567,0.8200779045492331,0.12307058126275375,0.21398585282386745,0.9812579903566702,68.36389225089492,2.0426473541062964,0.8135705386354242,0.0143534541122302,0.015311471837574244,73.94661629532396,0.9812579903566702,0.050433787777671935,200000001.0,1.0035087719298246,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.03146853146853147,,
327,bridges_327.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01818181818181818,,8.0,2,,,,,,,,,,0.19673828074434824,0.12952861628761714,,,,,,0.10476190476190476,0.0,0.16666666666666666,0.12530235541325166,9.545454545454545,11,0,0,6,105,11,0.10476190476190476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3270603782675575,0.2348931453520471,0.4746135960880478,0.7224016350143339,0.42896574294057843,0.1457485141919317,2.3176028118111756,17.48974000799994,2.659704271598107,0.5398472637442081,0.13251213630111633,0.22641601969329356,2.581661343150873,0.8965711538038202,0.13150266630089913,200000001.0,1.0096153846153846,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.10476190476190476,,
45717,bwin_amlb_45717.csv,,,0.05755758555895803,0.10619572584769998,158852.19110233,2514189.71482066,28062178.159937195,160362647.41332698,,,2388.9217724803157,,,254.55017991734096,1203.401357233796,119.85506727541227,173.1442232077319,,56.3463310497337,223.63528435013293,,,,,,,,,0.015151515151515152,,0.0,31,,,,,,,,7.903925916539012,7.60509556652707,0.04655551469972301,0.13676231056633148,92.39284472941642,383.96195463943735,,,,0.024528301886792454,0.18181818181818182,0.5,0.2374811453796329,40.76923076923077,13,1,2,2,530,11,5.5,105,9.552380952380952,3.207506077639642,0.009523809523809525,0.015389398779359867,57456.928574693295,162899.71811564738,0.5,0.020203050891044183,104,3.1515151515151514,0.19622641509433963,6.117647058823529,4.226144119365436,6.5,4.802776974487434,8.602870813397129,3.4292563933184117,0.058511352085619625,0.0794243852638524,0.04230986095610119,0.0764691351874501,0.030303030303030304,0.04626178284166445,0.6679245283018866,0.00974335433008155,0.5943396226415094,0.0636743922368446,0.6547169811320754,0.0427025036396678,0.4905660377358491,0.05410267463548821,0.5566037735849056,0.051287756070126055,0.6679245283018866,0.00974335433008155,0.6679245283018866,0.00974335433008155,0.0492305032741496,0.05362324506884062,2.7625469746223357,0.7140300594709493,0.0025168995088087486,0.001983287654514492,0.9170328332061364,69.88438380514334,3.6664576654659795,0.7121664353379561,0.013122142362492215,0.012042659409370667,209.52560613263003,0.9170328332061364,0.20272310802856186,0.9157560987877941,0.9621143488961016,0.9940656215100281,0.010769816885809604,0.7634934407049698,,0.009645323853869146,,0.9641509433962264,,0.8773584905660378,,0.9793587943108112,0.038255645213457326,0.24929016078580157,,0.33207547169811324,,0.33207547169811324,,0.9947561409754361,0.6283018867924528,0.488827885093677,0.08385772682106282,0.42452830188679247,0.4947381581536002,0.28867924528301886,0.4535765775111476,0.011235955056179773,0.058715545648898526,0.024528301886792454,0.0018867924528301887,0.07692307692307693
40663,calendarDOW_40663.csv,,,0.13949791088926108,0.14716222145761412,0.3527096392929317,4.422898162952671,15.253953935448815,91.428152144609,0.0,0.0,17.142666424614447,0.0,0.0,1.4107142857142858,5.577550838770844,24.333040957571313,56.55869207663246,,0.3309375,2.046139191241014,,,,,,,,,0.033944658944658944,,0.0,89,,,,,,,,3.0789140343512256,4.096915324481874,0.14969543028796722,0.1324581713441267,3.217471843509188,11.191703703949427,,,,0.08020050125313283,1.6666666666666667,0.2,0.05297062296873018,12.46875,32,2,20,5,399,12,0.6,114,14.394736842105264,6.211064094563205,0.008771929824561403,0.01644060100923965,10228315.07455469,30150279.510429382,0.19999999999999998,0.04532635327285548,113,1.0089285714285714,0.2832080200501253,4.52,2.365022903342235,2.306122448979592,2.1233236685349093,13.462555066079295,6.287518088104201,0.03777691176744,0.08267040404195633,0.037125816470698306,0.0823330080139298,0.008928571428571428,0.01854205540433977,0.3583974358974359,0.05773538277971818,0.29326923076923084,0.06890503856214358,0.5835256410256411,0.1523568854195173,0.5258333333333334,0.1483161662974916,0.5608974358974359,0.2342964063929539,0.2506410256410257,0.04087512453058938,0.28320512820512816,0.03535766346280507,0.2054241953331478,0.15031110431956304,1.6270486931140975,0.5285618885484166,0.07066946891185491,0.03466052837171795,2.2764258958309638,13.395151316408995,3.7335305665104395,0.4562641381381678,0.16994402243462178,0.125075012417278,8.574027199103341,0.98040326952562,0.016251953814808817,0.8275063070815375,0.9895341368496618,0.9441616179551207,0.03610291533213647,0.15146675262042464,0.04651614647938561,0.009177492173528996,0.010387845011630105,2.2841380389676114,0.2737723112118979,0.4412517553452995,0.21157289021989317,0.9913887645053246,0.04937836694655515,0.09137522470918305,0.0300017418617737,0.10561411605688682,0.042914333265424334,0.21044073345640166,0.03827132487658905,0.9838443225859134,0.7268170426065163,,,0.39097744360902253,0.48858198778343565,0.37593984962406013,0.48497273030208693,0.014084507042253518,0.07161628364350828,0.08020050125313283,0.015037593984962405,0.1875
820,chatfield_4_820.csv,,,0.7487009972293168,0.2689866929985822,1436.1083916331897,450.9430582632253,2110.2411948536114,5271.866170427359,155.3971516512453,538.3115240228854,201.18511752190253,155.2942624272147,537.9551052957409,63225,17.246626811166188,0.6500205924544434,0.8089270970440576,,46.022375000000004,13.156763501221096,,,,,,,,,0.8333333333333334,,0.0,11,,,,,,,,0.9747052051933672,0.3350888175135991,0.000545517152785959,0.0001990564141884727,195.21773049645387,526.1607461753571,,,,0.05106382978723404,0.0,0.5,0.14743928628996095,19.583333333333332,12,0,0,2,235,12,,21,5.714285714285714,2.052872551885702,0.047619047619047616,0.10397808599797706,335.68253968253964,349.96996817489736,0.5,0.03367175148507373,20,1.6666666666666667,0.0851063829787234,2.2222222222222223,0.97182531580755,2.0,1.632993161855452,4.878048780487805,2.2604769624043892,0.10173032182829739,0.11471461514857291,0.15569196428571427,0.14548899162196166,0.08333333333333333,0.20045417184265282,0.8681159420289856,0.051074249513197625,0.7782608695652173,0.0541205661781778,0.8344202898550724,0.06767704732565981,0.8717391304347826,0.05461421562851185,0.8552536231884058,0.049571741173065086,0.8161231884057971,0.08412704870290802,0.7317028985507246,0.08872682170735721,0.2303102355283402,0.09628625516134265,2.584753573810202,0.00015608725921927434,0.09411691590236398,0.0306975589749021,0.9684069022981412,2.3500999978315833,3.1410899671122654,0.14503257886975618,0.4120705089960775,0.14499440857496695,5.272600240447701,0.9684069022981412,0.0833304411203275,0.8916420102218668,0.8689579923622477,0.5715701539007957,0.14516616443925465,0.14209540428560363,,4.745098322262748e-05,,0.3702127659574468,,0.10638297872340426,,0.9560279213860858,0.0482876544120876,0.06069573961671926,,0.06808510638297871,,0.025531914893617058,,0.9043186962426437,0.2553191489361702,0.3699907480546379,0.12828648936759948,0.1574468085106383,0.3649989350476583,0.09361702127659574,0.29191692949558784,0.07142857142857142,0.22035043853189107,0.05106382978723404,0.01702127659574468,0.3333333333333333
798,cholesterol_798.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02564102564102564,,2.0,4,,,,,,,,,,0.2395707881385913,0.18705871230694227,26.500672551492222,53.164347835784994,,,,0.0429042904290429,0.0,0.5,0.06767688664821742,23.307692307692307,13,3,0,2,303,13,0.0429042904290429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1482115335592772,0.20703156022872543,1.3362176019783076,0.9783524687262909,0.12273535081006647,0.21524897334750648,0.9933820990862128,90.47705532598835,2.3186203196566373,0.9713245729358251,0.010979381407883605,0.010052796105513379,120.70244864786768,0.9933820990862128,0.018154344306529957,200000001.0,1.0033112582781456,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.0429042904290429,,
909,chscase_census2_909.csv,,,0.03825920103592745,0.03083423288334674,1.064336373590876,1.7674717341357677,43.25071147410298,61.12304397991326,19.115820858338658,0.7844377608549179,1.5468749058970017,18.141404476512047,2.262680192762959,5.923785714285715,4.368434037116378,4.45709107921398,4.965777422801656,,4.180593119999999,2.9806702810546457,,,,,,,,,0.0,,0.0,7,,,,,,,,1.3089904230825042,0.8898083978980623,2.9745377022069276e-05,4.8588950205826636e-05,19.2385719047619,0.4850751583777757,,,,0.0175,0.0,0.5,0.010606601717798184,57.142857142857146,7,0,0,2,400,7,,88,10.579545454545455,3.9558529048495585,0.011363636363636364,0.013687339412321437,102384.18184952303,221797.99831585423,0.5,0.1124942606433144,87,12.428571428571429,0.2175,4.833333333333333,2.357715743980127,12.428571428571429,2.63673679998231,9.645714285714286,4.109167131621607,0.05104144578256736,0.08026796351297252,0.04592331972989169,0.08977419723462238,0.14285714285714285,0.03895383413666907,0.5,0.035355339059327376,0.47000000000000003,0.08563488385776752,0.4850,0.08349983366583566,0.5025,0.08775755744600511,0.5450,0.048304589153964794,0.5250,0.06666666666666667,0.5175,0.06129391849477763,0.015267876360251993,0.0028550172076015202,2.8073099035576257,3.087715851075065e-05,0.003078230210570164,0.0016289533928265224,0.9998376907209824,74.29325289107173,3.793689606482773,0.007207656983405182,0.01345798779583575,0.007188814150713978,207.5980420064194,0.9998376907209824,0.000449898772776236,0.8298661756812095,0.9922305764411028,0.9976978399868924,0.0032087487959624127,0.9377584525686524,,0.3678393132297736,,0.9825,,0.9250,,0.9833794963308062,0.047215804432975086,0.1475878012865388,,0.4525,,0.44499999999999995,,0.994925,0.6675,0.4992548204327322,0.07199121024986059,0.48,0.500225513053637,0.3975,0.489993862168095,0.0038910505836575876,0.00762178452087092,0.0175,0.01,0.5714285714285714
