ids,Datasets,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var_importance.mean,var_importance.sd
748,analcatdata_wildcat_748.csv,41,7.048780487804878,2.448991828408122,0.024390243902439025,0.051939097508253484,1985.7437229437226,3198.3539711404533,0.5,0.08623253429104241,40,6.666666666666667,0.24539877300613497,3.3333333333333335,1.8257418583505536,8.0,6.041522986797286,6.148148148148148,2.683799131413858,0.07941655952621707,0.08670941683745823,0.09859708460365854,0.10955949700673895,0.16666666666666666,0.17972404882328047
45613,appendicitis_test_edsa_45613.csv,error,,,,,,,,,,,,,,,,,,,,,,,
1059,ar1_1059.csv,14,4.571428571428571,1.6508406117111138,0.07142857142857141,0.15494005882149686,102.03809523809522,78.88450375609226,0.5,0.10101525445522107,13,0.4482758620689655,0.10743801652892562,1.8571428571428572,0.6900655593423541,1.4444444444444444,0.5270462766947299,3.7777777777777777,1.887883090687176,0.13318105680701312,0.12789839346659074,0.22879464285714285,0.14827700620816076,0.03448275862068965,0.06040983441753984
1061,ar4_1061.csv,12,3.9166666666666665,0.9962049198956218,0.08333333333333333,0.1221444221129857,51.6,20.240014372973697,0.5,0.0,11,0.3793103448275862,0.102803738317757,2.2,0.8366600265340756,1.5714285714285714,0.7867957924694431,3.130434782608696,1.3916748518532023,0.20605956069785758,0.07141733960860029,0.2708333333333333,0.112542079672315,0.034482758620689655,0.08378980876134576
1064,ar6_1064.csv,17,5.0,1.8027756377319946,0.058823529411764705,0.10410589701499107,168.01904761904763,160.20514569602,0.5,0.12478354962115547,16,0.5517241379310345,0.15841584158415842,2.0,0.9258200997725514,1.4545454545454546,0.6875516509523286,4.181818181818182,2.037991435435657,0.11853437208625138,0.11560321768019768,0.19806985294117646,0.14323055926239223,0.034482758620689655,0.06036204405502134
949,arsenic-female-bladder_949.csv,96,10.8125,3.9371710388899395,0.01041666666666667,0.04484870291483616,122815.93679784269,259126.7175765237,0.5,0.10311973892303816,95,2.0652173913043477,0.16994633273703041,5.277777777777778,2.6525360906910014,4.75,9.909458533192044,9.87434554973822,4.0955587583533495,0.05143254000066041,0.07850827822132132,0.04273724555969238,0.08570032049884138,0.021739130434782615,0.0731053431728982
950,arsenic-female-lung_950.csv,17,5.411764705882353,1.8391174353957038,0.058823529411764705,0.2066836960302116,197.3904761904762,158.8080662458992,0.5,0.20797258270192576,16,0.34782608695652173,0.028622540250447227,2.0,0.9258200997725514,2.6666666666666665,1.9663841605003503,4.606060606060606,2.0300768756902094,0.11590849656280931,0.11768376347274803,0.15854779411764705,0.1299309622299544,0.021739130434782605,0.10592281786731897
947,arsenic-male-bladder_947.csv,27,6.37037037037037,1.8428270119605357,0.037037037037037035,0.1480184823837333,512.8825396825397,392.0032474582216,0.5,0.130945700219731,26,0.5652173913043478,0.046511627906976744,2.888888888888889,1.8333333333333333,2.6,3.405877273185281,5.509433962264151,2.090478795997867,0.10257979637234395,0.10906629517526767,0.10749421296296297,0.1151012226275131,0.021739130434782605,0.08620261238422788
951,arsenic-male-lung_951.csv,2,1.0,0.0,0.5,0.6742180936894988,4.0,0.0,0.5,0.0,1,0.021739130434782608,0.0017889087656529517,1.0,,1.0,,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,0.021739130434782608,0.1474419561548971
756,autoPrice_756.csv,11,3.727272727272727,0.904534033733291,0.09090909090909091,0.1904604318786891,42.800000000000004,15.834813965858057,0.5,0.06428243465332248,10,0.6666666666666666,0.06289308176100629,2.0,1.0,1.25,0.4629100498862757,2.9523809523809526,1.3219754338182867,0.20271948824703734,0.10055483804113603,0.2897727272727273,0.10466735728878503,0.06666666666666667,0.21555803843258114
1547,autoUniv-au1-1000_1547.csv,285,9.375438596491229,1.9180646699427342,0.0035087719298245615,0.004429903215716765,38116.84351204352,51776.46158363079,0.5,0.13149705053644564,284,14.2,0.2840,20.285714285714285,17.85595600451471,14.2,5.782004751586462,8.393673110720563,2.343637334643642,0.08819491403347843,0.08213945364637795,0.024731873629385965,0.030122360227096513,0.049999999999999996,0.017635371202063214
1555,autoUniv-au6-1000_1555.csv,357,10.529411764705882,2.7585114332125893,0.0028011204481792717,0.0034522747556155592,243813.55106070405,639699.8889881829,0.1250,0.02441673291184911,356,8.476190476190476,0.3560,19.77777777777778,16.97248831129732,8.682926829268293,3.2972642022610494,9.545582047685835,3.070054848778556,0.05984992276664628,0.07009256380168952,0.019017345097218575,0.03142518695134821,0.023809523809523808,0.014522112311331116
1551,autoUniv-au6-400_1551.csv,128,8.4921875,2.1407044750750392,0.0078125,0.012040777174278658,12465.626906426907,22561.77896974987,0.1250,0.031803140287444215,127,3.0238095238095237,0.3175,9.071428571428571,7.549470543985551,3.2564102564102564,1.942840415446425,7.529411764705882,2.4968715951873,0.07482359993583867,0.07135204548025977,0.043999671936035156,0.05787612888186434,0.023809523809523808,0.025577870616523952
1549,autoUniv-au6-750_1549.csv,276,9.942028985507246,2.6223323856778658,0.0036231884057971015,0.005582052927732819,106270.52746469218,290698.65719606885,0.1250,0.006708841302699653,275,6.5476190476190474,0.36666666666666664,16.176470588235293,13.328706304990964,7.051282051282051,3.332051035408087,8.961887477313974,2.9431583644487627,0.06649506129662344,0.08869008984383013,0.024758822676064312,0.03237258756439004,0.023809523809523808,0.016034874882166445
1552,autoUniv-au7-1100_1552.csv,430,10.63953488372093,2.484041328485521,0.002325581395348837,0.002303373171140927,219491.18126840476,572502.5406397625,0.2,0.043507644032255134,429,28.6,0.39,23.833333333333332,22.18438772703744,28.6,29.168965895769624,9.653084982537834,2.831025933784058,0.06041290056492003,0.06546396083705619,0.0165009432060774,0.027678917863894575,0.06666666666666667,0.06564752225035242
1554,autoUniv-au7-500_1554.csv,171,8.660818713450292,2.0980768300014474,0.005847953216374269,0.0070092572332954295,18178.604773004772,30480.229228295753,0.2,0.04403473823863555,170,11.333333333333334,0.34,12.142857142857142,9.921671252342543,11.333333333333334,11.190982764623275,7.689149560117302,2.4763884123340696,0.07863847007169246,0.09019385190142824,0.037709732501827485,0.04020481129511979,0.06666666666666667,0.07588743004246756
1553,autoUniv-au7-700_1553.csv,209,11.746411483253588,4.36967247530132,0.004784688995215312,0.006261177126896275,1916560.3094757323,6406725.090441748,0.3333333333333333,0.015380623223274268,208,13.866666666666667,0.29714285714285715,9.454545454545455,6.28473034408283,13.866666666666667,14.922976850991835,10.776978417266188,4.550533303700871,0.04431348000177147,0.06987040464051206,0.025824332351319527,0.05305104932498584,0.06666666666666664,0.07447513835080509
463,backache_463.csv,29,5.827586206896552,1.8140122364771054,0.034482758620689655,0.09127959777461776,445.6634920634921,424.27983321240754,0.5,0.024382992454708544,28,0.5490196078431373,0.15555555555555556,3.111111111111111,1.6158932858054431,1.4736842105263157,0.8411910241920598,4.947368421052632,2.1164411894193225,0.11624297889352876,0.12354190089056348,0.14129849137931033,0.11485693599477646,0.0196078431372549,0.03641170445268985
1121,badges2_1121.csv,2,1.0,0.0,0.5,0.30304576336566325,4.0,0.0,0.5,0.0,1,0.09090909090909091,0.003401360544217687,1.0,,1.0,,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,0.09090909090909091,0.30151134457776363
11,balance-scale_11.csv,161,8.111801242236025,1.4534174762429575,0.006211180124223602,0.014286641460595365,7467.009523809525,5244.848072517293,0.3333333333333333,0.025859204962312192,160,40.0,0.2560,16.0,11.944315244779277,40.0,5.0990195135927845,7.140186915887851,1.964283893675573,0.1250145716296406,0.07488376985306455,0.04068808229813665,0.03823166482879946,0.25,0.02712718322685089
481,biomed_481.csv,19,5.421052631578948,1.9239943830388155,0.05263157894736842,0.099191781853054,229.42857142857142,178.16697477218074,0.5,0.03721614637823934,18,1.2857142857142858,0.0861244019138756,2.25,1.0350983390135313,2.25,1.164964745021435,4.594594594594595,2.1403460190074597,0.13303320227955626,0.12894109100704226,0.17393092105263158,0.15339938977771056,0.07142857142857142,0.11905588220764537
1463,blogger_1463.csv,21,5.380952380952381,1.8296499795368097,0.047619047619047616,0.059992062967092745,253.77142857142857,228.80771215773552,0.5,0.03367175148507373,20,1.8181818181818181,0.2,2.5,0.9258200997725514,2.0,0.9428090415820634,4.536585365853658,2.086834456486783,0.12152893004268875,0.10008612632929129,0.17038690476190477,0.13273478994056334,0.09090909090909088,0.05941179071168865
1464,blood-transfusion-service-center_1464.csv,197,10.126903553299492,3.2637678638686918,0.005076142131979695,0.008003111205380001,186953.87204388322,634134.6641810329,0.5,0.19023684976084784,196,49.0,0.2620320855614973,10.31578947368421,8.062620414804133,49.0,34.88074922742725,9.155216284987278,3.512925043865262,0.05502697163494908,0.07766532190091495,0.03037333609489015,0.0471300604892024,0.25,0.12635372994175514
778,bodyfat_778.csv,2,1.0,0.0,0.5,0.01122391716169123,4.0,0.0,0.5,0.0,1,0.07142857142857142,0.003968253968253968,1.0,,1.0,,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,0.07142857142857142,0.26726124191242434
853,boston_853.csv,56,7.589285714285714,2.8905915450854485,0.017857142857142856,0.052128384579074566,6590.253746253746,14197.250255157558,0.5,0.05050762722761051,55,3.9285714285714284,0.10869565217391304,3.9285714285714284,2.525692158423286,5.5,3.5668224265054493,6.666666666666667,3.1139957766460915,0.06992313439628724,0.10086437060191913,0.08554731096540179,0.08695535092399052,0.07142857142857142,0.15839102367259622
15,breast-w_15.csv,38,6.605263157894737,2.0994139939672296,0.026315789473684206,0.09705328947590841,1005.9174603174606,1003.6239097814849,0.5,0.14886458551295736,37,4.111111111111111,0.05293276108726753,3.7,1.766981104093143,4.6250,2.1998376563477846,5.706666666666667,2.37539944483502,0.10201762562781375,0.1195215310010299,0.11045435855263158,0.11232035948267666,0.11111111111111113,0.23316520784040023
844,breastTumor_844.csv,,,,,,,,,,,,,,,,,,,,,,,,
327,bridges_327.csv,,,,,,,,,,,,,,,,,,,,,,,,
45717,bwin_amlb_45717.csv,105,9.552380952380952,3.207506077639642,0.009523809523809525,0.015389398779359867,57456.928574693295,162899.71811564738,0.5,0.020203050891044183,104,3.1515151515151514,0.19622641509433963,6.117647058823529,4.226144119365436,6.5,4.802776974487434,8.602870813397129,3.4292563933184117,0.058511352085619625,0.0794243852638524,0.04230986095610119,0.0764691351874501,0.030303030303030304,0.04626178284166445
40663,calendarDOW_40663.csv,114,14.394736842105264,6.211064094563205,0.008771929824561403,0.01644060100923965,10228315.07455469,30150279.510429382,0.19999999999999998,0.04532635327285548,113,1.0089285714285714,0.2832080200501253,4.52,2.365022903342235,2.306122448979592,2.1233236685349093,13.462555066079295,6.287518088104201,0.03777691176744,0.08267040404195633,0.037125816470698306,0.0823330080139298,0.008928571428571428,0.01854205540433977
820,chatfield_4_820.csv,21,5.714285714285714,2.052872551885702,0.047619047619047616,0.10397808599797706,335.68253968253964,349.96996817489736,0.5,0.03367175148507373,20,1.6666666666666667,0.0851063829787234,2.2222222222222223,0.97182531580755,2.0,1.632993161855452,4.878048780487805,2.2604769624043892,0.10173032182829739,0.11471461514857291,0.15569196428571427,0.14548899162196166,0.08333333333333333,0.20045417184265282
798,cholesterol_798.csv,,,,,,,,,,,,,,,,,,,,,,,,
909,chscase_census2_909.csv,88,10.579545454545455,3.9558529048495585,0.011363636363636364,0.013687339412321437,102384.18184952303,221797.99831585423,0.5,0.1124942606433144,87,12.428571428571429,0.2175,4.833333333333333,2.357715743980127,12.428571428571429,2.63673679998231,9.645714285714286,4.109167131621607,0.05104144578256736,0.08026796351297252,0.04592331972989169,0.08977419723462238,0.14285714285714285,0.03895383413666907
908,chscase_census3_908.csv,94,8.170212765957446,2.317016518206491,0.010638297872340424,0.012014418813958492,7713.577533577531,11076.970274509082,0.5,0.015044825131628652,93,13.285714285714286,0.2325,7.153846153846154,4.579777175186471,13.285714285714286,3.946064947695181,7.219251336898396,2.6314993224019583,0.07919575436418083,0.0858341539171183,0.05619130236037234,0.06860346473961648,0.14285714285714285,0.05660615705051625
907,chscase_census4_907.csv,101,9.524752475247524,2.90377016792287,0.009900990099009901,0.01030728378429065,27108.619780219782,47564.70051156068,0.5,0.06300951515523692,100,14.285714285714286,0.25,6.666666666666667,4.0824829046386295,14.285714285714286,3.199702367110922,8.577114427860696,3.144085500084372,0.06350259875951528,0.07470144087772493,0.04213963876856436,0.08113520645230056,0.14285714285714288,0.037821972165089396
906,chscase_census5_906.csv,103,9.563106796116505,3.173634963356629,0.009708737864077669,0.009356114775135725,39233.89486069486,76826.53437770376,0.5,0.020595343141355745,102,14.571428571428571,0.2550,6.3750,3.7036018504513506,14.571428571428571,4.429339411136565,8.614634146341464,3.395900135920083,0.05957975883142757,0.07201824854889799,0.043704431033828886,0.07653941748665029,0.14285714285714285,0.048262212141017856
