ids,can_cor.mean,can_cor.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,lh_trace,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_cor_attr,nr_disc,nr_norm,nr_outliers,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd,w_lambda
1443,,,0.4693167761111682,0.33725121300685706,2035396.7422753654,40911166.35412504,505286432.74142057,3073474194.886047,217.07380068568872,1125.1502392425402,104677.2069510631,66.70231798928921,305.7364762967108,603.2083783783785,3270.9860243761314,61.989033809260995,62.64074320086077,,240.2473159459459,1274.5339060340382,,,,,,,,,0.46996996996997,,0.0,34,,,,,,,,5.636523896333531,3.4711660358972343,0.018675131911574,0.024063536450611846,280.08608005990885,1469.6691944700024,,,
1444,,,0.38238185908087596,0.3180447385184203,17064238.751613785,369632265.4094182,4606873842.340762,28022079428.742153,196.2950533256829,1008.6426724321764,7428.178648447478,62.29614115245023,282.8719907500023,526.327027027027,2835.5611058661098,188.0060490792763,220.34909939416625,,218.9094963243243,1152.8020843083239,,,,,,,,,0.32732732732732733,,0.0,34,,,,,,,,9.431521473222892,7.604304277307821,0.017156546341957117,0.021889543832655754,246.506703306177,1280.6287500084152,,,
1100,,,0.14868749692840585,0.15707025410784356,0.05167664357657972,0.09336262826197014,0.39618255659938745,0.6198950392583837,1.2889235048667769,2.615841713550164,0.7178711342366525,1.2304967641093874,2.582004381754018,0.6842105263157895,0.7492686492653552,2.4068427050179024,5.368293780626266,,0.46818947368421054,0.7080407347782071,,,,,,,,,0.03508771929824561,,0.0,11,,,,,,,,1.0324571785665142,1.797203645208178,0.2929652923363616,0.12735799440605217,1.4872076023391811,2.623595234911484,,,
45558,,,0.43223223801988314,0.2783779075684917,170.51127170043824,307.1889670834954,1669.685564706475,4043.925850886375,,,125.97771550367509,,,20.39603093390625,34.95622534196253,10.167752551477328,9.984868113829767,,14.488796742313426,25.736424268636117,,,,,,,,,0.39285714285714285,,0.0,8,,,,,,,,2.0402488781614587,2.1874670743749327,1.443109661811175e-05,2.6706927734869875e-05,34.760616302509895,43.62051111229012,,,
40922,,,0.12561629284372883,0.14497776468772805,13.996475281168422,20.33635597664827,126.76363184517568,134.84514220233297,,,6.111078670809849,,,6.9569833333333335,10.675777110703308,2.989315152023304,3.8363792522535416,,4.08290743,7.991187871218192,,,,,,,,,0.06666666666666667,,0.0,6,,,,,,,,-0.7595989411031022,1.2579375227631493,2.1222881651076016e-05,1.1838761756894843e-05,-0.31353893184583165,0.8040270121020281,,,
336,,,0.20137944759474544,0.1681159519533938,0.04205121321311895,0.038237850793204124,0.20809840918857955,0.27512639126577826,0.0,0.0,1.2297285392493877,0.0,0.0,0.6956521739130435,0.4704719688969648,-0.9679802329629754,1.2713751048607758,,0.0,0.0,,,,,,,,,0.06324110671936758,,0.0,7,,,,,,,,0.8363891777147984,0.5927322836658229,0.49812030075187985,1.7045242408169924e-16,0.21550094517958407,0.16144110326312106,,,
40900,,,0.6376841666882178,0.229454762334919,133.17912528170055,58.03421446674346,205.6346004267999,872.8234616284925,84.46924200524036,10.234373298837115,132.667405096356,83.14773351889485,10.060051210982403,23.166666666666668,3.3509060608395793,-0.4649213481197701,0.38951599490392086,,16.143866666666668,2.955181408306434,,,,,,,,,0.734920634920635,,0.0,18,,,,,,,,-0.10955284279535206,0.18202626594540602,0.015113712568022516,0.003255429649477806,86.12518155410314,10.810260932558574,,,
41946,,,,,31.557702056585935,282.24549615144895,968.7669737588865,3120.5829531949457,0.0,0.0,48.769512366662674,0.0,0.0,20.620689655172413,55.3452887355525,,,,11.707427586206897,29.913859181357207,,,,,,,,,0.027093596059113302,,2.0,22,,,,,,,,,,0.41629076376019003,0.2586459154184438,16.70640916290971,36.75077756852914,,,
4153,,,0.6007601987981105,0.36031390276558983,0.0727886570941474,0.0666334007686857,0.11099556566343827,0.8052343687327277,,,1.4185679650519902,,,0.48867515232873765,0.30013397863294183,0.8613270469906257,6.043674237957192,,0.25253273698329815,0.18418340088934976,,,,,,,,,0.5641025641025641,,0.0,25,,,,,,,,0.47814531894568624,0.8603600950526139,0.0,0.0,-0.5274348479203217,0.3512069907352524,,,
1455,,,0.314649601580511,0.27528530162677617,0.11646558623449377,0.14039483273551637,0.6635953381352542,1.2602176211339098,5.525985190156216,14.620382561779317,2.948180220448699,5.519967867782903,14.60446222322103,1.0714285714285714,1.1700630833624397,-1.4391656032625597,0.6121005507630874,,0.32829000000000014,0.8685736979093949,,,,,,,,,0.2857142857142857,,0.0,2,,,,,,,,-0.07937899509242678,0.7659983784476447,0.41558441558441556,0.1964831344478485,5.98968253968254,14.410718257792267,,,
46279,,,,,50.70813178622102,107.26476006468388,248.5357329314905,747.0539567000299,174.45234922286798,552.6137757230688,61.17591011366285,172.24653029448575,553.2565479500197,12.842307692307692,15.001108933367865,,,,8.564866153846154,9.484614861400136,,,,,,,,,0.3205128205128205,,1.0,9,,,,,,,,,,0.10959320998951338,0.2755793923491286,176.78477237048668,551.9442647873252,,,
458,,,0.14842389025036848,0.11554627164169456,5.460666436075887,13.537410787282724,50.91796848584859,174.72117591653264,4.390547753420648,13.163716628685128,61.45022808972294,4.016060453824013,12.316659200292655,7.1571428571428575,6.868613163578967,2.3253142913452103,3.630128984082674,,4.998479999999997,4.579578569485074,,,,,,,,,0.007867494824016562,,1.0,68,,,,,,,,1.110728918783191,0.680273120614929,0.0488234358962868,0.028408731203384656,9.431145685997171,12.958362044555528,,,
452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,96,,,,,,,,,,0.17701090462072241,0.2042369367229998,0.8485408488048604,7.872190779123146,,,
461,,,0.11125865301320662,0.15490333101023163,7.127554126170798,29.806479388888757,7876.773338650127,26103.069509985336,3.113771209971205,9.353946589303394,258.95873835320697,3.0150293674247552,9.099043171724272,24.310000000000002,75.85196566338938,25.023735703358728,35.23428522788716,,11.870234727272726,36.13518446984496,,,,,,,,,0.01818181818181818,,0.0,9,,,,,,,,3.872720755130046,3.4674368533048763,0.1968413261371685,0.23799686450016405,12.714939393939396,31.86175903800604,,,
1014,,,0.0811637567265797,0.07945683896820646,0.009329579808737718,0.015613391481684665,0.12302240324724147,0.10176304105248428,0.0,0.0,0.14586741063911288,0.0,0.0,0.16666666666666666,0.38348249442368526,5.027174551839524,7.599685081887994,,0.0,0.0,,,,,,,,,0.006535947712418301,,0.0,15,,,,,,,,2.2868367738758897,1.377173491122749,0.2709106046103534,0.18125114258159375,0.07341684064022269,0.16835281458197315,,,
984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,23,,,,,,,,,,0.04041095890410959,0.04666255600299715,14.68,50.80884929484889,,,
1025,,,0.05494505494505506,0.11264207778728932,0.009419152276295143,0.01965760540756405,0.18116720372359454,0.08726051814262029,0.0,0.0,0.7392902127227949,0.0,0.0,0.21428571428571427,0.35160542320387156,-0.34665,0.815018949215064,,0.1059,0.26919310198042995,,,,,,,,,0.0,,0.0,12,,,,,,,,1.1826086151431,0.5246893994179556,0.3283208020050125,0.1569170510526168,0.09523809523809523,0.17558553707603833,,,
852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022222222222222223,,0.0,6,,,,,,,,,,0.29547405243607777,0.23942441704550863,2326.717525773196,7338.1183678000425,,,
966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26406926406926406,,0.0,20,,,,,,,,,,0.01460488967651313,0.036832955551290694,408.8642542401629,959.345410909852,,,
450,,,0.3769009133839519,0.26312445304711607,6.5082939624380725,11.446277078701257,52.87457082814835,75.63388582747577,12.30934798364344,13.752084619082838,27.02261556802045,10.304221346148221,11.996394183369844,7.473499999999999,7.171469863284653,-0.49833550575949853,1.26487479999633,,4.8866496,5.758489781174471,,,,,,,,,0.2,,0.0,2,,,,,,,,-0.042246995914974474,0.7782006079154083,0.13627959481881372,0.24151853094520243,13.8565875,15.030502513222904,,,
728,,,0.056602725082585514,0.06794045122069188,0.09293034574929057,0.22758480557691457,14.028685321591265,36.611501913433415,281.7605515383281,745.4683486388137,16.230901213467906,281.7570339192685,745.459041893575,2.7142857142857144,6.317021600783229,17.00918039201662,30.397097477972714,,1.6944,4.482961021467842,,,,,,,,,0.0,,0.0,4,,,,,,,,2.7459525656682273,3.2475571036326647,0.37524264046110506,0.213872086143419,281.93967340225566,745.5872711487747,,,
748,,,0.4673818524828465,0.2536980269597974,264.06983530495614,920.3206757144019,7353.571714419283,17862.128443802634,22.449719990240364,52.72517638710096,176.93993416907628,10.524931652994377,23.652277004487228,59.577551666666665,136.2653326916499,0.7908937534871529,4.844406199222637,,30.137037531999997,70.25324227714728,,,,,,,,,0.3333333333333333,,0.0,2,,,,,,,,0.47584046350711146,1.3368007483656579,0.202439893928105,0.2688804258848387,32.894380420875414,74.60128130117586,,,
1059,,,0.524517777293334,0.32098301417489095,11329.894768880344,117248.19963137944,1217228.0538572972,6552403.234635063,27.606721283402095,100.08330618767886,6590.815896791772,5.67680256591097,10.68183604048637,136.79275862068965,598.8045103483664,7.514310749288656,9.655508967821447,,51.831696000000015,210.75788941000525,,,,,,,,,0.5147783251231527,,0.0,26,,,,,,,,2.1927148655498967,1.3301063483082756,0.056183819052108314,0.07521988056473199,54.83379310344827,221.28147846591716,,,
1061,,,0.5368821252930691,0.34861291321792237,370222.3068153743,4602336.8315436505,53755738.56523402,289470056.4745741,135.33293916590065,573.8550345218075,43347.42984025096,32.405161953164345,100.7132409357359,394.51597586206896,1815.017033610791,17.093036118427904,13.192074632022639,,221.79372639827585,1004.9798378110661,,,,,,,,,0.5615763546798029,,1.0,29,,,,,,,,3.2638718048034217,1.8029919954333693,0.030492073631717218,0.05539653431426797,209.81371483342176,922.2150894137693,,,
1064,,,0.433527795219747,0.32509787649687233,9607.511418044627,72974.09015863232,691267.0400601426,3073981.934978219,30.15079807398173,111.17330790408407,2190.2586755418056,8.02347662832473,19.058275508887977,123.9151724137931,542.0372081628759,11.547024447344876,17.104955045689586,,48.35474337931034,192.57029934225028,,,,,,,,,0.4458128078817734,,1.0,27,,,,,,,,2.69830914952945,2.150997561019475,0.04594872285418544,0.05596949613242167,52.55183719615603,210.99001690544262,,,
949,,,0.028290019421245136,0.03723733003089628,7276.2554296786775,224046.75973345755,711808591.9955271,4827710772.611167,8.816916203540663,52.930559677473006,102233.12732648621,4.807941850814638,26.665089746335198,19.206521739130434,88.40968876561466,37.649632702196996,13.003068506373305,,13.440091304347822,61.56105777934196,,,,,,,,,0.000966183574879227,,0.0,44,,,,,,,,6.116774785718561,1.3626632751131051,0.030488823429089214,0.03169490510044519,15.133498903367308,67.15851349970411,,,
950,,,0.028290019421245136,0.03723733003089628,7276.2554296786775,224046.75973345755,711808591.9955271,4827710772.611167,8.816916203540663,52.930559677473006,676647.9105955781,4.807941850814638,26.665089746335198,19.206521739130434,88.40968876561466,37.649632702196996,13.003068506373305,,13.440091304347822,61.56105777934196,,,,,,,,,0.000966183574879227,,0.0,44,,,,,,,,6.116774785718561,1.3626632751131051,0.030488823429089214,0.03169490510044519,15.133498903367308,67.15851349970411,,,
947,,,0.028276882829682853,0.03709363715168686,8319.064683562194,255900.93538017044,944344664.2101763,6404847143.361595,8.839490465606833,53.082247268453266,611734.0016947633,4.41910699000837,24.119702675265682,21.02173913043478,96.55821252382992,37.61140681089893,12.800329361329904,,14.245852173913041,65.24299421649205,,,,,,,,,0.000966183574879227,,0.0,44,,,,,,,,6.115665764552845,1.3597619457655608,0.03047751811533895,0.03170911989510808,15.430686363049928,68.7492413167626,,,
951,,,0.028276882829682853,0.03709363715168686,8319.064683562194,255900.93538017044,944344664.2101763,6404847143.361595,8.839490465606833,53.082247268453266,1129514.5580962268,4.41910699000837,24.119702675265682,21.02173913043478,96.55821252382992,37.61140681089893,12.800329361329904,,14.245852173913041,65.24299421649205,,,,,,,,,0.000966183574879227,,0.0,44,,,,,,,,6.115665764552845,1.3597619457655608,0.03047751811533895,0.03170911989510808,15.430686363049928,68.7492413167626,,,
756,,,0.38066193795976494,0.2779756947485269,1091.5284023024783,5939.320319827939,30173.437897723106,82349.47159754855,,,834.635533717315,,,108.38100000000001,249.86830112652777,0.8381147422263726,1.5992496889852954,,69.98662719999999,162.3778470749485,,,,,,,,,0.37142857142857144,,0.0,12,,,,,,,,0.6156078212194331,0.8067405609790934,0.031728248709190034,0.03728360200508671,553.0297250859106,1399.8377821827048,,,
1547,,,0.039626417298428834,0.06030182809937566,0.009229403087297822,0.012962196231160291,0.23664914914914914,0.07500853675554277,0.0,0.0,0.34623249805005535,0.0,0.0,0.95,0.22360679774997902,-1.7216515800213137,0.5284566299955253,,0.0,0.0,,,,,,,,,0.005263157894736842,,0.0,1,,,,,,,,0.14937754385795804,0.5208832801367016,0.4994994994994995,0.0,0.44666666666666666,0.191664759715914,,,
1555,,,0.028584418481144094,0.043047363054489994,40406.49530089783,1078697.2127594906,25116700.54216955,113960628.69879527,3450.9874301707596,11961.020461513399,1779.6943728035671,3174.2871637018757,11073.695362893694,2131.2004047619043,8882.27132793344,-0.9225521897341751,0.6626761177673942,,1629.2902972499996,6972.150448263699,,,,,,,,,0.0023228803716608595,,0.0,6,,,,,,,,-0.008629129843592825,0.5169541507164304,0.04050284726050209,0.11864326658636494,3673.963492063493,12707.749081094536,,,
1551,,,0.03935654554213021,0.04712926702551767,19077.35114126063,337282.29905786004,25978645.31077746,117234254.21804763,3389.7540905782885,11768.802888443995,3277.751171425613,3111.0825755305677,10892.876368256611,2173.572875,9081.488063476681,-0.8952436637316862,0.7209764708630747,,1767.0630908499998,7557.21401480899,,,,,,,,,0.0011614401858304297,,0.0,6,,,,,,,,-0.0033526967668046797,0.530399951998182,0.040078951943929034,0.11849337874579945,3608.1489691468255,12493.515006565274,,,
1549,,,0.03280054696367478,0.043736769955825726,30296.859204277014,583265.7156622678,24662724.6799406,111191987.2227018,3399.6746161355236,11803.182074173526,2362.6760082516075,3128.981897127936,10945.67224762145,2102.721505952381,8687.239979388345,-0.8968575785841407,0.6843747632093224,,1677.1191673999997,7101.951738285695,,,,,,,,,0.0023228803716608595,,0.0,8,,,,,,,,0.012127644925043085,0.5343501391960893,0.04040861537466667,0.1186100621415204,3613.0276925925928,12511.54048408512,,,
1552,,,0.05115662310356534,0.10496638011944552,25.776878105065244,232.88019112821132,150283.6619078773,572460.5125507166,551.067257666282,1488.6460818324429,118.2745296316648,536.4458395369965,1442.928941806664,211.60416666666666,721.6882480384762,-0.9547453336690747,1.296393366031105,,138.7871744,490.34597069095514,,,,,,,,,0.009523809523809525,,0.0,2,,,,,,,,0.47214048999721886,0.7416240473471555,0.2241040163609517,0.20232530845455252,562.5922050505051,1525.6612958734402,,,
1554,,,0.05684633463188814,0.10874613152260937,85.92669967938927,822.8316790671503,152904.99368456606,581770.3483889276,544.9332167356555,1468.8139234546281,145.77126529319906,530.3066475147658,1423.4249963248071,220238,750.3418460508517,-0.30590629559572563,3.1382985379938733,,139.6297854,485.66768242714863,,,,,,,,,0.009523809523809525,,0.0,2,,,,,,,,0.5566850274455974,1.065355750076134,0.22362134108117115,0.2021088811110894,554.1476777777776,1497.7849244849826,,,
1553,,,0.06266994157539948,0.13914997263893453,18.26805067318717,139.28852045118754,138284.14032664505,527219.6376972834,548.3321590480344,1481.458270545017,132.4183480179167,535.5539171902478,1441.4774942969066,192.76566666666668,659.0788946077557,-0.3680647140727411,3.307116894633191,,106.4709422,389.00704230756554,,,,,,,,,0.028571428571428574,,0.0,3,,,,,,,,0.5403115567440441,1.0565718408492721,0.2238796852951601,0.2022157729220839,551.9671984126984,1494.7941153657227,,,
463,,,0.08051543686318406,0.07813428772483492,0.10879622528450236,2.7730873879433844,5.161338874891984,30.11939955794575,3.114642739760517,13.037308627492447,2.8291064431366704,3.0702315785177854,12.862492821742807,0.817107843137255,2.8594700720828072,22.612177327919127,43.22198173918555,,0.5043747058823531,2.06513033122789,,,,,,,,,0.002352941176470588,,1.0,44,,,,,,,,3.6417585779657693,3.3458556616301087,0.3784943126583912,0.19384568415464626,3.1453050108932463,13.036589058055771,,,
1121,,,0.20483685491301545,0.27790986201773704,0.22068491982582675,0.7076266024713891,1.3659962974454467,3.4925959298737608,2.713662833695463,4.3965292108222185,1.5354949346853748,2.6364893720058413,4.291726105814353,0.933409090909091,1.2036518769599003,0.7717970872775503,2.4343800039771857,,0.5566489090909091,0.9908242229947202,,,,,,,,,0.12727272727272726,,0.0,8,,,,,,,,0.826372268077937,1.0261314560484738,0.275730944254835,0.19307791423397305,2.894570990806946,4.337917957611027,,,
11,,,0.0,0.0,0.0,0.0,2.003205128205128,0.0,2.6051710846973517,0.0,1.2190676701606842,2.1897810218978107,5.127900497022837e-16,2.0,0.0,-1.3054356480000002,0.0,,1.4826,0.0,,,,,,,,,0.0,,0.0,0,,,,,,,,0.0,0.0,0.1987179487179487,0.0,3.0,0.0,,,
481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02197802197802198,,0.0,9,,,,,,,,,,0.026491531685916,0.04703438352532392,4870.7924071991,17818.417935135716,,,
1463,,,0.18239453048872256,0.1508927067609212,0.03272543617998164,0.03476410725930584,0.16971533516988072,0.1696019564348585,0.0,0.0,0.5294372951360423,0.0,0.0,0.45454545454545453,0.5222329678670934,0.8891204088333052,3.2523935593818085,,0.0,0.0,,,,,,,,,0.03636363636363636,,0.0,6,,,,,,,,0.8849419678918473,1.5187128464688593,0.36700336700336705,0.12909285867125125,0.2833333333333333,0.35885620766231396,,,
1464,,,0.4659982618308535,0.34524252286320806,5568.266569844441,8964.729360935109,532947.0217505487,1065615.4081046765,234.43798669735784,450.5080166328373,749.0272768600212,159.36293555602893,308.3459053249692,325.0625,616.7509078158432,10.11314442351075,7.549084686237917,,193.10864999999998,365.53908149549477,,,,,,,,,0.5,,0.0,3,,,,,,,,2.2540426334608235,1.183456051730015,0.025117841091412796,0.009126015932186244,267.44944444444445,506.6477343453575,,,
778,,,0.5240776681119774,0.25890402338814317,20.680348996668133,45.481119626521455,95.06186093165766,293.1551322138847,58.60873211411348,45.998581392549106,36.00232189428085,58.18122413080889,45.57040009555647,8.316357142857143,10.062241664965905,6.548216711758984,15.140517418693639,,6.072205394999999,7.4817684423556,,,,,,,,,0.6043956043956045,,2.0,13,,,,,,,,0.25368329942976003,1.7237076567149139,0.0074165721274960005,0.006292515877127808,58.65050977443611,45.88942884427656,,,
853,,,0.35319107041884185,0.23643521463043662,200.9163613852246,779.6459808768176,2738.101874149072,8269.670662200042,57.52290107355667,123.55256640809696,149.3431834860449,36.95205033193314,92.56106552436405,37.33634196428572,101.5068704363259,4.624172641015773,9.978047564875753,,12.095961540000001,28.722885642912797,,,,,,,,,0.27472527472527475,,0.0,9,,,,,,,,0.580691700885293,2.207393093762384,0.054009549365231675,0.1369869587104336,64.58654121475561,136.70689143328872,,,
825,,,0.040292240802596024,0.08036106580360983,63.87593493014003,2536.435466191313,16652.691142906893,177460.79388260058,,,1471.060249807763,,,27.54702425847458,227.7071732860858,148.84176052112358,163.3282884651701,,13.198896129406778,108.9912930700899,,,,,,,,,0.006229175720701144,,0.0,110,,,,,,,,10.15404638848468,6.8959482688604,0.03629550365518377,0.11166927954007612,34.59464039390053,270.2548122014511,,,
